kegg1,kegg2,smiles1,smiles2,mass1,mass2,formula1,formula2
C07665,C05441,CCC1=NC=CC(=C1)C(=S)N,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,166.0565,396.3392,C8H10N2S,C28H44O
C00642,C05441,C1=CC(=CC=C1CC(=O)O)O,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,152.0473,396.3392,C8H8O3,C28H44O
C00362,C06957,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)O)O,C[C@H]\1CC[C@@H](C/C1=C\C=C\2/CCC[C@]3(C2CCC3[C@H](C)/C=C/[C@H](C)C(C)C)C)O,347.0631,398.3549,C10H14N5O7P,C28H46O
C06213,C06957,CNCCC1=CNC2=CC=CC=C21,C[C@H]\1CC[C@@H](C/C1=C\C=C\2/CCC[C@]3(C2CCC3[C@H](C)/C=C/[C@H](C)C(C)C)C)O,174.1157,398.3549,C11H14N2,C28H46O
C00611,C06957,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O,C[C@H]\1CC[C@@H](C/C1=C\C=C\2/CCC[C@]3(C2CCC3[C@H](C)/C=C/[C@H](C)C(C)C)C)O,383.1428,398.3549,C14H25NO11,C28H46O
C00632,C06957,C1=CC(=C(C(=C1)O)N)C(=O)O,C[C@H]\1CC[C@@H](C/C1=C\C=C\2/CCC[C@]3(C2CCC3[C@H](C)/C=C/[C@H](C)C(C)C)C)O,153.0426,398.3549,C7H7NO3,C28H46O
C01575,C01944,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,165.1154,893.2197,C10H15NO,C29H50N7O17P3S
C07128,C01944,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,247.1572,893.2197,C15H21NO2,C29H50N7O17P3S
C00248,C01944,C1CSSC1CCCCC(=O)N,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,205.0595,893.2197,C8H15NOS2,C29H50N7O17P3S
C00460,C01944,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,467.9736,893.2197,C9H15N2O14P3,C29H50N7O17P3S
C07404,C02477,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,CC1=C(C(=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O,284.1347,430.3811,C17H20N2S,C29H50O2
C11133,C02477,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O,CC1=C(C(=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O,446.1941,430.3811,C24H30O8,C29H50O2
C17639,C02477,C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,CC1=C(C(=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O,578.1424,430.3811,C30H26O12,C29H50O2
C00741,C02477,CC(=O)C(=O)C,CC1=C(C(=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O,86.0368,430.3811,C4H6O2,C29H50O2
C00352,C02477,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)OP(=O)(O)O,CC1=C(C(=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O,259.0457,430.3811,C6H14NO8P,C29H50O2
C03722,C02477,C1=CC(=C(N=C1)C(=O)O)C(=O)O,CC1=C(C(=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O,167.0219,430.3811,C7H5NO4,C29H50O2
C00632,C02477,C1=CC(=C(C(=C1)O)N)C(=O)O,CC1=C(C(=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O,153.0426,430.3811,C7H7NO3,C29H50O2
C00794,C00160,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,C(C(=O)O)O,182.079,76.016,C6H14O6,C2H4O3
C01772,C00160,C1=CC=C(C(=C1)/C=C/C(=O)O)O,C(C(=O)O)O,164.0473,76.016,C9H8O3,C2H4O3
C01262,C00037,CN1C=NC=C1C[C@@H](C(=O)O)NC(=O)CCN,C(C(=O)O)N,240.1222,75.032,C10H16N4O3,C2H5NO2
C00002,C00037,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C(C(=O)O)N,506.9957,75.032,C10H16N5O13P3,C2H5NO2
C00353,C00037,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)C,C(C(=O)O)N,450.1936,75.032,C20H36O7P2,C2H5NO2
C00091,C00037,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O)O,C(C(=O)O)N,867.1313,75.032,C25H40N7O19P3S,C2H5NO2
C00160,C00037,C(C(=O)O)O,C(C(=O)O)N,76.016,75.032,C2H4O3,C2H5NO2
C00636,C00037,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OP(=O)(O)O)O)O)O)O,C(C(=O)O)N,260.0297,75.032,C6H13O9P,C2H5NO2
C05944,C00037,CC(C)(CO)[C@H](C(=O)NCCCO)O,C(C(=O)O)N,205.1314,75.032,C9H19NO4,C2H5NO2
C06772,C00227,C(CO)NCCO,CC(=O)OP(=O)(O)O,105.079,139.9875,C4H11NO2,C2H5O5P
C01026,C00227,CN(C)CC(=O)O,CC(=O)OP(=O)(O)O,103.0633,139.9875,C4H9NO2,C2H5O5P
C00191,C00227,[C@@H]1([C@@H]([C@H](OC([C@@H]1O)O)C(=O)O)O)O,CC(=O)OP(=O)(O)O,194.0427,139.9875,C6H10O7,C2H5O5P
C00331,C11142,C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O,CS(=O)(=O)C,203.0582,94.0089,C11H9NO3,C2H6O2S
C00029,C11142,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,CS(=O)(=O)C,566.055,94.0089,C15H24N2O17P2,C2H6O2S
C16512,C11142,CCCCCCCCCCCCCCCC(=O)NCCO,CS(=O)(=O)C,299.2824,94.0089,C18H37NO2,C2H6O2S
C00111,C11142,C(C(=O)COP(=O)(O)O)O,CS(=O)(=O)C,169.998,94.0089,C3H7O6P,C2H6O2S
C00064,C11142,C(CC(=O)N)[C@@H](C(=O)O)N,CS(=O)(=O)C,146.0691,94.0089,C5H10N2O3,C2H6O2S
C01425,C02294,C(CC(=O)O)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,CN=C(N)N,276.0958,73.064,C10H16N2O7,C2H7N3
C00517,C02294,CCCCCCCCCCCCCCCC=O,CN=C(N)N,240.2453,73.064,C16H32O,C2H7N3
C00189,C02294,C(CO)N,CN=C(N)N,61.0528,73.064,C2H7NO,C2H7N3
C00114,C02294,C[N+](C)(C)CCO,CN=C(N)N,104.1075,73.064,C5H14NO,C2H7N3
C00475,C02294,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,CN=C(N)N,243.0855,73.064,C9H13N3O5,C2H7N3
C01514,C00189,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,C(CO)N,286.0477,61.0528,C15H10O6,C2H7NO
C01176,C00189,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,C(CO)N,330.2195,61.0528,C21H30O3,C2H7NO
C16195,C00189,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,C(CO)N,446.1213,61.0528,C22H22O10,C2H7NO
C11133,C00189,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O,C(CO)N,446.1941,61.0528,C24H30O8,C2H7NO
C00147,C00189,C1=NC2=C(N1)C(=NC=N2)N,C(CO)N,135.0545,61.0528,C5H5N5,C2H7NO
C01100,C00189,C1=C(NC=N1)C[C@@H](COP(=O)(O)O)N,C(CO)N,221.0565,61.0528,C6H12N3O4P,C2H7NO
C20634,C00189,COC(=O)C1=CC=CC=C1N,C(CO)N,151.0633,61.0528,C8H9NO2,C2H7NO
C01102,C00519,C(COP(=O)(O)O)[C@@H](C(=O)O)N,C(CS(=O)O)N,199.0246,109.0197,C4H10NO6P,C2H7NO2S
C00134,C00519,C(CCN)CN,C(CS(=O)O)N,88.1,109.0197,C4H12N2,C2H7NO2S
C02170,C00519,CC(C(=O)O)C(=O)O,C(CS(=O)O)N,118.0266,109.0197,C4H6O4,C2H7NO2S
C00188,C00519,C[C@H]([C@@H](C(=O)O)N)O,C(CS(=O)O)N,119.0582,109.0197,C4H9NO3,C2H7NO2S
C00388,C00519,C1=C(NC=N1)CCN,C(CS(=O)O)N,111.0796,109.0197,C5H9N3,C2H7NO2S
C00108,C00519,C1=CC=C(C(=C1)C(=O)O)N,C(CS(=O)O)N,137.0477,109.0197,C7H7NO2,C2H7NO2S
C05852,C00519,C1=CC=C(C(=C1)CC(=O)O)O,C(CS(=O)O)N,152.0473,109.0197,C8H8O3,C2H7NO2S
C02953,C00519,C[C@@H]([C@@H](C1=NC2=C(NC1)NC(=NC2=O)N)O)O,C(CS(=O)O)N,239.1018,109.0197,C9H13N5O3,C2H7NO2S
C12270,C00245,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,C(CS(=O)(=O)O)N,304.0907,125.0147,C11H16N2O8,C2H7NO3S
C00389,C00245,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C(CS(=O)(=O)O)N,302.0427,125.0147,C15H10O7,C2H7NO3S
C01802,C00245,C[C@H](CCC=C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,C(CS(=O)(=O)O)N,384.3392,125.0147,C27H44O,C2H7NO3S
C00519,C00245,C(CS(=O)O)N,C(CS(=O)(=O)O)N,109.0197,125.0147,C2H7NO2S,C2H7NO3S
C00352,C00245,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)OP(=O)(O)O,C(CS(=O)(=O)O)N,259.0457,125.0147,C6H14NO8P,C2H7NO3S
C04548,C00245,CNCC(C1=CC=C(C=C1)O)O,C(CS(=O)(=O)O)N,167.0946,125.0147,C9H13NO2,C2H7NO3S
C07375,C03557,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,C(CP(=O)(O)O)N,236.1525,125.0242,C13H20N2O2,C2H8NO3P
C00052,C03557,C1=CN(C(=O)NC1=O)C2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O,C(CP(=O)(O)O)N,566.055,125.0242,C15H24N2O17P2,C2H8NO3P
C01261,C03557,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C5NC(=NC6=O)N)O)O)O)O)NC(=NC2=O)N,C(CP(=O)(O)O)N,868.0381,125.0242,C20H28N10O21P4,C2H8NO3P
C02939,C03557,CC(C)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,C(CP(=O)(O)O)N,851.1727,125.0242,C26H44N7O17P3S,C2H8NO3P
C00106,C03557,C1=CNC(=O)NC1=O,C(CP(=O)(O)O)N,112.0273,125.0242,C4H4N2O2,C2H8NO3P
C07599,C03557,C1=C2C(=NC(=O)NC2=O)NN1,C(CP(=O)(O)O)N,152.0334,125.0242,C5H4N4O2,C2H8NO3P
C03440,C03557,C1[C@H](CN[C@H]1C(=O)O)O,C(CP(=O)(O)O)N,131.0582,125.0242,C5H9NO3,C2H8NO3P
C00085,C03557,C([C@@H]1[C@H]([C@@H](C(O1)(CO)O)O)O)OP(=O)(O)O,C(CP(=O)(O)O)N,260.0297,125.0242,C6H13O9P,C2H8NO3P
C00836,C00346,CCCCCCCCCCCCCCC[C@H]([C@H](CO)N)O,C(COP(=O)(O)O)N,301.2981,141.0191,C18H39NO2,C2H8NO4P
C00918,C07736,C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],CC(O)(P(=O)(O)O)P(=O)(O)O,322.0123,205.9745,C11H12Cl2N2O5,C2H8O7P2
C00978,C07736,CC(=O)NCCC1=CNC2=C1C=C(C=C2)O,CC(O)(P(=O)(O)O)P(=O)(O)O,218.1055,205.9745,C12H14N2O2,C2H8O7P2
C07502,C07736,CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,CC(O)(P(=O)(O)O)P(=O)(O)O,339.0988,205.9745,C12H21NO8S,C2H8O7P2
C00252,C07736,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,CC(O)(P(=O)(O)O)P(=O)(O)O,342.1162,205.9745,C12H22O11,C2H8O7P2
C01083,C07736,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,CC(O)(P(=O)(O)O)P(=O)(O)O,342.1162,205.9745,C12H22O11,C2H8O7P2
C03917,C07736,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C,CC(O)(P(=O)(O)O)P(=O)(O)O,290.2246,205.9745,C19H30O2,C2H8O7P2
C00379,C07736,C([C@H](C([C@H](CO)O)O)O)O,CC(O)(P(=O)(O)O)P(=O)(O)O,152.0685,205.9745,C5H12O5,C2H8O7P2
C00795,C07736,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O,CC(O)(P(=O)(O)O)P(=O)(O)O,180.0634,205.9745,C6H12O6,C2H8O7P2
C02985,C07736,C[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)OP(=O)(O)O)O)O)O,CC(O)(P(=O)(O)O)P(=O)(O)O,244.0348,205.9745,C6H13O8P,C2H8O7P2
C00062,C07736,C(C[C@@H](C(=O)O)N)CN=C(N)N,CC(O)(P(=O)(O)O)P(=O)(O)O,174.1117,205.9745,C6H14N4O2,C2H8O7P2
C02504,C10237,CC(C)[C@@](CC(=O)O)(C(=O)O)O,C1[C@H]([C@H](OC2=C3[C@@H]4[C@H]([C@@](OC5=CC(=CC(=C45)O)O)(OC3=CC(=C21)O)C6=CC(=C(C=C6)O)O)O)C7=CC(=C(C=C7)O)O)O,176.0685,576.1268,C7H12O5,C30H24O12
C02291,C10237,C(CSC[C@@H](C(=O)O)N)[C@@H](C(=O)O)N,C1[C@H]([C@H](OC2=C3[C@@H]4[C@H]([C@@](OC5=CC(=CC(=C45)O)O)(OC3=CC(=C21)O)C6=CC(=C(C=C6)O)O)O)C7=CC(=C(C=C7)O)O)O,222.0674,576.1268,C7H14N2O4S,C30H24O12
C00371,C17639,C/C(=C\CNC1=NC=NC2=C1NC=N2)/CO,C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,219.112,578.1424,C10H13N5O,C30H26O12
C00054,C17639,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O,C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,427.0294,578.1424,C10H15N5O10P2,C30H26O12
C00492,C17639,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@]3([C@H]([C@@H]([C@H](O3)CO)O)O)CO)O)O)O)O)O)O)O,C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,504.169,578.1424,C18H32O16,C30H26O12
C00500,C17639,CC\1=C(/C(=C/C2=C(C(=C(N2)/C=C\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/N/C1=C\C4=NC(=O)C(=C4C)C=C)CCC(=O)O,C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,582.2478,578.1424,C33H34N4O6,C30H26O12
C07482,C17639,CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O,C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,585.2104,578.1424,C35H36ClNO3S,C30H26O12
C00258,C17639,C([C@H](C(=O)O)O)O,C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,106.0266,578.1424,C3H6O4,C30H26O12
C00166,C17639,C1=CC=C(C=C1)CC(=O)C(=O)O,C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,164.0473,578.1424,C9H8O3,C30H26O12
C00294,C00751,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,CC(=CCC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)/C)/C)C,268.0808,410.3913,C10H12N4O5,C30H50
C01909,C00751,CC1C(NC(=O)N1)CCCCCC(=O)O,CC(=CCC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)/C)/C)C,214.1317,410.3913,C10H18N2O3,C30H50
C08057,C00751,C1[C@H](C(=O)NO1)N,CC(=CCC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)/C)/C)C,102.0429,410.3913,C3H6N2O2,C30H50
C08277,C01724,C(CCCCC(=O)O)CCCC(=O)O,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C,202.1205,426.3862,C10H18O4,C30H50O
C01732,C01724,C/C(=C\C(=O)O)/C(=O)O,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C,130.0266,426.3862,C5H6O4,C30H50O
C00472,C01724,C1=CC(=O)C=CC1=O,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C,108.0211,426.3862,C6H4O2,C30H50O
C07931,C01724,C1=CC2=C(C=C1Cl)NC(=O)O2,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C,168.9931,426.3862,C7H4ClNO2,C30H50O
C00270,C02059,CC(=O)N[C@@H]1[C@H](CC(O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)O)O,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCCC(C)CCCC(C)CCCC(C)C,309.106,450.3498,C11H19NO9,C31H46O2
C05377,C02059,CC1=CC(=O)C2=CC=CC=C2C1=O,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCCC(C)CCCC(C)CCCC(C)C,172.0524,450.3498,C11H8O2,C31H46O2
C01104,C02059,C[N+](C)(C)[O-],CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCCC(C)CCCC(C)CCCC(C)C,75.0684,450.3498,C3H9NO,C31H46O2
C00429,C02059,C1CNC(=O)NC1=O,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCCC(C)CCCC(C)CCCC(C)C,114.0429,450.3498,C4H6N2O2,C31H46O2
C08278,C02059,C(CCCC(=O)O)CCC(=O)O,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCCC(C)CCCC(C)CCCC(C)C,174.0892,450.3498,C8H14O4,C31H46O2
C00780,C05274,C1=CC2=C(C=C1O)C(=CN2)CCN,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,176.095,921.251,C10H12N2O,C31H54N7O17P3S
C03519,C05274,CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,207.0895,921.251,C11H13NO3,C31H54N7O17P3S
C00858,C05274,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,268.0736,921.251,C16H12O4,C31H54N7O17P3S
C00468,C05274,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,270.162,921.251,C18H22O2,C31H54N7O17P3S
C00631,C05274,C([C@H](C(=O)O)OP(=O)(O)O)O,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,185.9929,921.251,C3H7O7P,C31H54N7O17P3S
C02642,C05274,C(CNC(=O)N)C(=O)O,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,132.0535,921.251,C4H8N2O3,C31H54N7O17P3S
C07446,C05274,C1=CN=CC=C1C(=O)O,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,123.032,921.251,C6H5NO2,C31H54N7O17P3S
C16359,C05274,CN1C(=O)C2=C(NC(=O)N2)NC1=O,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,182.044,921.251,C6H6N4O3,C31H54N7O17P3S
C00029,C01832,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,566.055,949.2823,C15H24N2O17P2,C33H58N7O17P3S
C00777,C01832,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,300.2089,949.2823,C20H28O2,C33H58N7O17P3S
C15643,C01832,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,392.1999,949.2823,C22H29FO5,C33H58N7O17P3S
