kegg1,kegg2,smiles1,smiles2,mass1,mass2,formula1,formula2
C01953,C18044,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OS(=O)(=O)O)C)C,316.2402,396.197,C21H32O2,C21H32O5S
C05479,C05480,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CCC(=O)C4)C)C,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,316.2402,318.2559,C21H32O2,C21H34O2
C05479,C11825,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CCC(=O)C4)C)C,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@@H](C4)O)C)C,316.2402,318.2559,C21H32O2,C21H34O2
C03681,C15484,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CCC(=O)C4)C)C,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C,316.2402,318.2559,C21H32O2,C21H34O2
C03681,C13712,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CCC(=O)C4)C)C,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,316.2402,318.2559,C21H32O2,C21H34O2
C03681,C18041,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CCC(=O)C4)C)C,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CCC(=O)C4)C)C)O,316.2402,318.2559,C21H32O2,C21H34O2
C05475,C05476,C[C@]12CCC(=O)C[C@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O)O,348.2301,350.2457,C21H32O4,C21H34O4
C05478,C05483,CC12CC[C@H](CC1CCC3C2C(=O)CC4(C3CCC4C(=O)CO)C)O,C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@H]4[C@H](CO)O)C)O,348.2301,350.2457,C21H32O4,C21H34O4
C05471,C05472,C[C@]12CCC(=O)C[C@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)O,364.225,366.2406,C21H32O5,C21H34O5
C05470,C05481,C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4([C@H](CO)O)O)C)O,364.225,366.2406,C21H32O5,C21H34O5
C00020,C00882,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O)[C@H](C(=O)NCCC(=O)NCCS)O,347.0631,687.1489,C10H14N5O7P,C21H35N7O13P2S
C00002,C00882,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O)[C@H](C(=O)NCCC(=O)NCCS)O,506.9957,687.1489,C10H16N5O13P3,C21H35N7O13P2S
C00010,C00882,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O)[C@H](C(=O)NCCC(=O)NCCS)O,767.1152,687.1489,C21H36N7O16P3S,C21H35N7O13P2S
C00301,C01201,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)O)O)O)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)NC(=NCCC[C@@H](C(=O)O)N)N)O)O)O)O,559.0717,715.1728,C15H23N5O14P2,C21H35N9O15P2
C00062,C01201,C(C[C@@H](C(=O)O)N)CN=C(N)N,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)NC(=NCCC[C@@H](C(=O)O)N)N)O)O)O)O,174.1117,715.1728,C6H14N4O2,C21H35N9O15P2
C00002,C00010,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O,506.9957,767.1152,C10H16N5O13P3,C21H36N7O16P3S
C00891,C00892,C[C@]12CCCC[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4CC=O)C,C[C@]12CCCC[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4CCO)C,302.261,304.2766,C21H34O,C21H36O
C05480,C05484,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C)O,318.2559,320.2715,C21H34O2,C21H36O2
C13712,C18042,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C)O,318.2559,320.2715,C21H34O2,C21H36O2
C18041,C18042,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CCC(=O)C4)C)C)O,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C)O,318.2559,320.2715,C21H34O2,C21H36O2
C05472,C05482,C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)O,C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4([C@H](CO)O)O)C)O)O,366.2406,368.2563,C21H34O5,C21H36O5
C00100,C03240,CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,CC[C@@H]1[C@@H]([C@@H]([C@H](C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O)C)O)C)C)C)O)C,823.1414,386.2668,C24H40N7O17P3S,C21H38O6
C00683,C03240,C[C@@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,CC[C@@H]1[C@@H]([C@@H]([C@H](C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O)C)O)C)C)C)O)C,867.1313,386.2668,C25H40N7O19P3S,C21H38O6
C00683,C03240,C[C@@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,CC[C@@H]1[C@@H]([C@@H]([C@H](C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O)C)O)C)C)C)O)C,867.1313,386.2668,C25H40N7O19P3S,C21H38O6
C00683,C03240,C[C@@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,CC[C@@H]1[C@@H]([C@@H]([C@H](C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O)C)O)C)C)C)O)C,867.1313,386.2668,C25H40N7O19P3S,C21H38O6
C00683,C03240,C[C@@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,CC[C@@H]1[C@@H]([C@@H]([C@H](C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O)C)O)C)C)C)O)C,867.1313,386.2668,C25H40N7O19P3S,C21H38O6
C00683,C03240,C[C@@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,CC[C@@H]1[C@@H]([C@@H]([C@H](C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O)C)O)C)C)C)O)C,867.1313,386.2668,C25H40N7O19P3S,C21H38O6
C00683,C03240,C[C@@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,CC[C@@H]1[C@@H]([C@@H]([C@H](C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O)C)O)C)C)C)O)C,867.1313,386.2668,C25H40N7O19P3S,C21H38O6
C03240,C06635,CC[C@@H]1[C@@H]([C@@H]([C@H](C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O)C)O)C)C)C)O)C,CC[C@@H]1[C@@H]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O)C)O)(C)O)C)C)O)C,386.2668,402.2618,C21H38O6,C21H38O7
C06630,C06635,CC[C@@H]1[C@@H]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)O)C)O)(C)O)C)C)O)C,CC[C@@H]1[C@@H]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O)C)O)(C)O)C)C)O)C,546.3404,402.2618,C28H50O10,C21H38O7
C00002,C01138,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)OP(=O)(O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O,506.9957,661.232,C10H16N5O13P3,C21H40N7O15P
C00002,C03731,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)OP(=O)(O)O)NC)(C=O)O,506.9957,661.232,C10H16N5O13P3,C21H40N7O15P
C00413,C01138,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)OP(=O)(O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O,581.2657,661.232,C21H39N7O12,C21H40N7O15P
C00413,C03731,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)OP(=O)(O)O)NC)(C=O)O,581.2657,661.232,C21H39N7O12,C21H40N7O15P
C17585,C17586,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O)O[C@H]2[C@@H]([C@H]([C@H](O2)CO)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)N)N,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O)O[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)N)N,555.2752,555.2752,C21H41N5O12,C21H41N5O12
C00908,C03524,C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@@H](CC[C@H](O3)CN)N)N)N)O,CC(=O)N[C@@H]1CC[C@H](O[C@@H]1O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)NC)O)N)N)CN,449.2849,491.2955,C19H39N5O7,C21H41N5O8
C00024,C03524,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,CC(=O)N[C@@H]1CC[C@H](O[C@@H]1O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)NC)O)N)N)CN,809.1258,491.2955,C23H38N7O17P3S,C21H41N5O8
C01138,C01221,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)OP(=O)(O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)OP(=O)(O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(CO)O,661.232,663.2477,C21H40N7O15P,C21H42N7O15P
C00002,C01280,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)OP(=O)(O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(COP(=O)(O)O)O,506.9957,743.214,C10H16N5O13P3,C21H43N7O18P2
C01221,C01280,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)OP(=O)(O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(CO)O,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)OP(=O)(O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(COP(=O)(O)O)O,663.2477,743.214,C21H42N7O15P,C21H43N7O18P2
C19688,C19698,C1=CC2=C(C(=C1)Cl)NC=C2CC(=N)C(=O)O,C1=CC2=C(C(=C1)Cl)NC=C2C3=C(NC(=C3C4=CNC5=C4C=CC=C5Cl)C(=O)O)C(=O)O,236.0353,453.0283,C11H9ClN2O2,C22H13Cl2N3O4
C19688,C19698,C1=CC2=C(C(=C1)Cl)NC=C2CC(=N)C(=O)O,C1=CC2=C(C(=C1)Cl)NC=C2C3=C(NC(=C3C4=CNC5=C4C=CC=C5Cl)C(=O)O)C(=O)O,236.0353,453.0283,C11H9ClN2O2,C22H13Cl2N3O4
C12369,C12370,CC1=C(C(=CC2=CC3=C(C(=C12)O)C(=O)C4=C(C=C(C=C4C3=O)OC)O)O)C(=O)O,CC1=C(C(=CC2=CC3=C(C(=C12)O)C(=O)C4=C(C=C(C=C4C3=O)OC)O)OC)C(=O)O,394.0689,408.0845,C21H14O8,C22H16O8
C12369,C12378,CC1=C(C(=CC2=CC3=C(C(=C12)O)C(=O)C4=C(C=C(C=C4C3=O)OC)O)O)C(=O)O,CC1=C(C(=CC2=CC3=C(C(=C12)O)C(=O)C4=C(C=C(C=C4C3=O)OC)O)O)C(=O)OC,394.0689,408.0845,C21H14O8,C22H16O8
C12393,C12394,CC1=CC(=C2C(=C1)C(=C3C2=C(C4=CC=CC(=O)C4=C3O)[O-])[N+]#N)O,CC(=O)O[C@@H]1[C@H](C2=C([C@H]([C@@]1(C)O)OC(=O)C)C(=C3C2=C(C4=CC=CC(=O)C4=C3O)[O-])[N+]#N)O,318.0641,454.1012,C18H10N2O4,C22H18N2O9
C05316,C06165,CN1CC2=C3C(=CC(=C2C4=C1C5=CC6=C(C=C5C(=C4)OC)OCO6)OC)OCO3,C[N+]1=CC2=C3C(=CC(=C2C4=C1C5=CC6=C(C=C5C(=C4)OC)OCO6)OC)OCO3,393.1212,392.1134,C22H19NO6,C22H18NO6
C12369,C12379,CC1=C(C(=CC2=CC3=C(C(=C12)O)C(=O)C4=C(C=C(C=C4C3=O)OC)O)O)C(=O)O,CC1=C(C(=CC2=CC3=C(C(=C12)O)C(=O)[C@@]4(C(=O)C=C([C@H]([C@@]4(C3=O)O)O)OC)O)O)C(=O)OC,394.0689,458.0849,C21H14O8,C22H18O11
C00019,C12422,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O,CCC(=O)CC(=O)C1=C(C=C2C(=C1O)C(=O)C3=C(C2=O)C=CC=C3O)CC(=O)OC,398.1372,410.1002,C15H22N6O5S,C22H18O8
C12421,C12422,CCC(=O)CC(=O)C1=C(C=C2C(=C1O)C(=O)C3=C(C2=O)C=CC=C3O)CC(=O)O,CCC(=O)CC(=O)C1=C(C=C2C(=C1O)C(=O)C3=C(C2=O)C=CC=C3O)CC(=O)OC,396.0845,410.1002,C21H16O8,C22H18O8
C12422,C12423,CCC(=O)CC(=O)C1=C(C=C2C(=C1O)C(=O)C3=C(C2=O)C=CC=C3O)CC(=O)OC,CC[C@]1(CC(=O)C2=C([C@H]1C(=O)OC)C=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4O)O,410.1002,410.1002,C22H18O8,C22H18O8
C00019,C05316,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O,CN1CC2=C3C(=CC(=C2C4=C1C5=CC6=C(C=C5C(=C4)OC)OCO6)OC)OCO3,398.1372,393.1212,C15H22N6O5S,C22H19NO6
C05193,C05316,CN1CC2=C3C(=CC(=C2C4=C1C5=CC6=C(C=C5C(=C4)O)OCO6)OC)OCO3,CN1CC2=C3C(=CC(=C2C4=C1C5=CC6=C(C=C5C(=C4)OC)OCO6)OC)OCO3,379.1056,393.1212,C21H17NO6,C22H19NO6
C12423,C12424,CC[C@]1(CC(=O)C2=C([C@H]1C(=O)OC)C=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4O)O,CC[C@]1(C[C@@H](C2=C([C@H]1C(=O)OC)C=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4O)O)O,410.1002,412.1158,C22H18O8,C22H20O8
C12424,C12425,CC[C@]1(C[C@@H](C2=C([C@H]1C(=O)OC)C=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4O)O)O,CC[C@]1(C[C@@H](C2=C(C3=C(C(=C2[C@H]1C(=O)OC)O)C(=O)C4=C(C3=O)C(=CC=C4)O)O)O)O,412.1158,428.1107,C22H20O8,C22H20O9
C00019,C18297,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O,CC1=C2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C14)Cl)O)O)O)O)C(=O)N)N(C)C,398.1372,460.1037,C15H22N6O5S,C22H21ClN2O7
C00019,C18297,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O,CC1=C2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C14)Cl)O)O)O)O)C(=O)N)N(C)C,398.1372,460.1037,C15H22N6O5S,C22H21ClN2O7
C18297,C18298,CC1=C2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C14)Cl)O)O)O)O)C(=O)N)N(C)C,C[C@@]1(C2=C(C(=O)C3=C(C=CC(=C31)Cl)O)C(=O)[C@]4([C@@H](C2)[C@@H](C(=O)C(=C4O)C(=O)N)N(C)C)O)O,460.1037,476.0986,C22H21ClN2O7,C22H21ClN2O8
C06571,C18298,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O,C[C@@]1(C2=C(C(=O)C3=C(C=CC(=C31)Cl)O)C(=O)[C@]4([C@@H](C2)[C@@H](C(=O)C(=C4O)C(=O)N)N(C)C)O)O,478.1143,476.0986,C22H23ClN2O8,C22H21ClN2O8
C12466,C12474,CC1=C(C=CC2=C1OC(=O)C(=C2O)N)O,CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)O,207.0532,395.1369,C10H9NO4,C22H21NO6
C12458,C12474,CC(=CCC1=C(C=CC(=C1)C(=O)O)O)C,CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)O,206.0943,395.1369,C12H14O3,C22H21NO6
C00019,C02811,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O,CC1=C2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C,398.1372,426.1427,C15H22N6O5S,C22H22N2O7
C00019,C02811,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O,CC1=C2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C,398.1372,426.1427,C15H22N6O5S,C22H22N2O7
C02811,C03206,CC1=C2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C,C[C@@]1(C2=C(C(=O)C3=C1C=CC=C3O)C(=O)[C@]4([C@@H](C2)[C@@H](C(=O)C(=C4O)C(=O)N)N(C)C)O)O,426.1427,442.1376,C22H22N2O7,C22H22N2O8
C03206,C18296,C[C@@]1(C2=C(C(=O)C3=C1C=CC=C3O)C(=O)[C@]4([C@@H](C2)[C@@H](C(=O)C(=C4O)C(=O)N)N(C)C)O)O,C[C@]1(C2=C(C(=CC=C2)O)C(=O)C3=C1[C@@H]([C@H]4[C@@H](C(=O)C(=C([C@]4(C3=O)O)O)C(=O)N)N(C)C)O)O,442.1376,458.1325,C22H22N2O8,C22H22N2O9
C06624,C18296,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,C[C@]1(C2=C(C(=CC=C2)O)C(=O)C3=C1[C@@H]([C@H]4[C@@H](C(=O)C(=C([C@]4(C3=O)O)O)C(=O)N)N(C)C)O)O,460.1482,458.1325,C22H24N2O9,C22H22N2O9
C00029,C05376,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,566.055,446.1213,C15H24N2O17P2,C22H22O10
